scenario,omni_var,bin_id,bin_label,temp_mean,rho,n_eff,neff_factor,n,p_adj,window,ci_lower,ci_upper,data_type,display_bin_id
Global_High_LAI,f10_7_mean_ma1,3,Warm_Stress,27.170061111450195,0.0047766850329935,12288.310894265624,0.1572903794466,78125,0.5964882110323364,1,-0.012905849033618208,0.022456232464555134,F10.7,3.0
Global_High_LAI,f10_7_mean_ma2,3,Warm_Stress,27.170061111450195,0.0048026954755187,12287.645501427283,0.1572818624182692,78125,0.5945002035327738,2,-0.012880321136167631,0.022482709027187613,F10.7,3.0
Global_High_LAI,f10_7_mean_ma3,3,Warm_Stress,27.170061111450195,0.0047853193245828,12287.645501427283,0.1572818624182692,78125,0.5958345863106458,3,-0.012897694799754276,0.022465341253474432,F10.7,3.0
Global_High_LAI,f10_7_mean_ma4,3,Warm_Stress,27.170061111450195,0.0046787271276116,12287.645501427283,0.1572818624182692,78125,0.6040499253640195,4,-0.01300427150470344,0.022358800212189733,F10.7,3.0
Global_High_LAI,f10_7_mean_ma5,3,Warm_Stress,27.170061111450195,0.0050453706644475,12287.645501427283,0.1572818624182692,78125,0.5760086866343133,5,-0.012637679569728433,0.022725266104655598,F10.7,3.0
Global_High_LAI,f10_7_mean_ma6,3,Warm_Stress,27.170061111450195,0.0051179975271224,12287.645501427283,0.1572818624182692,78125,0.5705278708080086,6,-0.01256506236457218,0.022797857214731862,F10.7,3.0
Global_High_LAI,f10_7_mean_ma7,3,Warm_Stress,27.170061111450195,0.005604388192296,12287.645501427283,0.1572818624182692,78125,0.5344771435718769,7,-0.012078731569372045,0.023284003635647647,F10.7,3.0
Global_High_LAI,f10_7_mean_ma8,3,Warm_Stress,27.170061111450195,0.0059567256830632,12287.645501427283,0.1572818624182692,78125,0.5091000478803327,8,-0.011726432222745503,0.02363615897573036,F10.7,3.0
Global_High_LAI,f10_7_mean_ma9,3,Warm_Stress,27.170061111450195,0.0064333090558648,12287.645501427283,0.1572818624182692,78125,0.4758055957121851,9,-0.01124989345969311,0.024112488984639836,F10.7,3.0
Global_High_LAI,f10_7_mean_ma10,3,Warm_Stress,27.170061111450195,0.0069040916860103,12287.645501427283,0.1572818624182692,78125,0.4441242231472837,10,-0.010779147009905185,0.02458301345367203,F10.7,3.0
Global_High_LAI,f10_7_mean_ma11,3,Warm_Stress,27.170061111450195,0.0072674714028835,12287.645501427283,0.1572818624182692,78125,0.4205165771458858,11,-0.010415789859332896,0.024946188549444852,F10.7,3.0
Global_High_LAI,f10_7_mean_ma12,3,Warm_Stress,27.170061111450195,0.0080092130228877,12287.645501427283,0.1572818624182692,78125,0.3746793336848022,12,-0.00967407980706058,0.025687498006782068,F10.7,3.0
Global_High_LAI,f10_7_mean_ma13,3,Warm_Stress,27.170061111450195,0.0083596659824252,12287.645501427283,0.1572818624182692,78125,0.3541404944070563,13,-0.009323634993731929,0.026037740018046623,F10.7,3.0
Global_High_LAI,f10_7_mean_ma14,3,Warm_Stress,27.170061111450195,0.0086186621338129,12287.645501427283,0.1572818624182692,78125,0.3394279025159961,14,-0.009064642071294733,0.02629657748289236,F10.7,3.0
Global_High_LAI,f10_7_mean_ma15,3,Warm_Stress,27.170061111450195,0.0087700951844453,12287.645501427283,0.1572818624182692,78125,0.3310098572818976,15,-0.008913209809471504,0.02644791665259562,F10.7,3.0
Global_High_LAI,f10_7_mean_ma16,3,Warm_Stress,27.170061111450195,0.008778185583651,12287.645501427283,0.1572818624182692,78125,0.3305639504440945,16,-0.008905119429584532,0.026456002013355073,F10.7,3.0
Global_High_LAI,f10_7_mean_ma17,3,Warm_Stress,27.170061111450195,0.0088443979620933,12287.645501427283,0.1572818624182692,78125,0.3269292339486538,17,-0.008838907122243752,0.02652217306988687,F10.7,3.0
Global_High_LAI,f10_7_mean_ma18,3,Warm_Stress,27.170061111450195,0.0087649449706077,12287.645501427283,0.1572818624182692,78125,0.3312939167240465,18,-0.008918360009805172,0.02644276964494443,F10.7,3.0
Global_High_LAI,f10_7_mean_ma19,3,Warm_Stress,27.170061111450195,0.008761141449213,12287.645501427283,0.1572818624182692,78125,0.3315038006541972,19,-0.008922163520624724,0.02643896849077177,F10.7,3.0
Global_High_LAI,f10_7_mean_ma20,3,Warm_Stress,27.170061111450195,0.0085902418941259,12287.645501427283,0.1572818624182692,78125,0.3410229308143975,20,-0.009093062072547814,0.026268174772023783,F10.7,3.0
Global_High_LAI,f10_7_mean_ma21,3,Warm_Stress,27.170061111450195,0.0085774790495634,12287.645501427283,0.1572818624182692,78125,0.3417407784723334,21,-0.009105824800740204,0.026255419789944383,F10.7,3.0
Global_High_LAI,f10_7_mean_ma22,3,Warm_Stress,27.170061111450195,0.0086136441677808,12287.645501427283,0.1572818624182692,78125,0.3397091773483924,22,-0.009069659997304916,0.026291562613877856,F10.7,3.0
Global_High_LAI,f10_7_mean_ma23,3,Warm_Stress,27.170061111450195,0.0085846418514847,12287.645501427283,0.1572818624182692,78125,0.3413377869036529,23,-0.009098662064837844,0.026262578179968042,F10.7,3.0
Global_High_LAI,f10_7_mean_ma24,3,Warm_Stress,27.170061111450195,0.0087419636547565,12287.645501427283,0.1572818624182692,78125,0.3325633686646796,24,-0.008941341253965953,0.02641980262433548,F10.7,3.0
Global_High_LAI,f10_7_mean_ma25,3,Warm_Stress,27.170061111450195,0.0087549751624464,12287.645501427283,0.1572818624182692,78125,0.3318442480604984,25,-0.008928329789159653,0.026432806040670498,F10.7,3.0
Global_High_LAI,f10_7_mean_ma26,3,Warm_Stress,27.170061111450195,0.0088115576654672,12287.645501427283,0.1572818624182692,78125,0.3287287400169583,26,-0.008871747402986104,0.026489353287640786,F10.7,3.0
Global_High_LAI,f10_7_mean_ma27,3,Warm_Stress,27.170061111450195,0.0087935775518417,12287.645501427283,0.1572818624182692,78125,0.3297166872331423,27,-0.008889727491755747,0.026471384389525975,F10.7,3.0
Global_High_LAI,f10_7_mean_ma28,3,Warm_Stress,27.170061111450195,0.0088861146941781,12287.645501427283,0.1572818624182692,78125,0.324652579840377,28,-0.00879719035533166,0.026563863687787417,F10.7,3.0
Global_High_LAI,f10_7_mean_ma30,3,Warm_Stress,27.170061111450195,0.0092718144878745,12287.645501427283,0.1572818624182692,78125,0.3040933466523867,30,-0.008411487324208749,0.026949319125301945,F10.7,3.0
Global_High_LAI,f10_7_mean_ma40,3,Warm_Stress,27.170061111450195,0.011839403770864,12287.645501427283,0.1572818624182692,78125,0.1894168169497376,40,-0.005843742381515921,0.029515147772127496,F10.7,3.0
Global_High_LAI,f10_7_mean_ma50,3,Warm_Stress,27.170061111450195,0.0143783902749419,12287.645501427283,0.1572818624182692,78125,0.1109898445175707,50,-0.003304372624123841,0.032052164213401714,F10.7,3.0
Global_High_LAI,f10_7_mean_ma60,3,Warm_Stress,27.170061111450195,0.0142747601494193,12287.645501427283,0.1572818624182692,78125,0.113587527044505,60,-0.0034080228566389236,0.03194861895498231,F10.7,3.0
Global_High_LAI,f10_7_mean_ma75,3,Warm_Stress,27.170061111450195,0.0113829029724001,12287.645501427283,0.1572818624182692,78125,0.2070555520725105,75,-0.006300287900042951,0.0290589770286047,F10.7,3.0
Global_High_LAI,f10_7_mean_ma90,3,Warm_Stress,27.170061111450195,0.0105824684724211,12287.645501427283,0.1572818624182692,78125,0.2408052469616259,90,-0.007100783018012856,0.028259103477802226,F10.7,3.0
Global_High_LAI,f10_7_mean_ma1,4,Extreme_Heat,31.813852310180664,0.0408768616616725,2167.7265625,0.112398974597454,19286,0.0570565634103821,1,-0.0012267670822370335,0.08283582054948001,F10.7,4.0
Global_High_LAI,f10_7_mean_ma2,4,Extreme_Heat,31.813852310180664,0.0414390303194522,2163.931396484375,0.1122021898627281,19286,0.0539325375850481,2,-0.0007006213229174186,0.08343177202894171,F10.7,4.0
Global_High_LAI,f10_7_mean_ma3,4,Extreme_Heat,31.813852310180664,0.0429399833083152,2161.922607421875,0.1120980307459831,19286,0.0458986546306987,3,0.000783396972025668,0.08494421634231539,F10.7,4.0
Global_High_LAI,f10_7_mean_ma4,4,Extreme_Heat,31.813852310180664,0.0435212664306163,2160.601806640625,0.1120295450091362,19286,0.0430983984473558,4,0.0013528584010314023,0.08553517208546564,F10.7,4.0
Global_High_LAI,f10_7_mean_ma5,4,Extreme_Heat,31.813852310180664,0.0433067344129085,2159.503662109375,0.1119726076722145,19286,0.0441922518179203,5,0.0011271793921076836,0.08533246759537622,F10.7,4.0
Global_High_LAI,f10_7_mean_ma6,4,Extreme_Heat,31.813852310180664,0.0438236035406589,2158.509521484375,0.1119210571050643,19286,0.0417671412017099,6,0.0016352984691111018,0.0858561862068785,F10.7,4.0
Global_High_LAI,f10_7_mean_ma7,4,Extreme_Heat,31.813852310180664,0.0437423773109912,2157.74609375,0.1118814721703529,19286,0.0421844344290576,7,0.0015464384756877043,0.08578282625837533,F10.7,4.0
Global_High_LAI,f10_7_mean_ma8,4,Extreme_Heat,31.813852310180664,0.0445151478052139,2157.016357421875,0.1118436381220817,19286,0.0387083354251591,8,0.0023135622203930254,0.08655845380843229,F10.7,4.0
Global_High_LAI,f10_7_mean_ma9,4,Extreme_Heat,31.813852310180664,0.0447115264832973,2156.467529296875,0.1118151769042015,19286,0.0378811440690978,9,0.002504950318515046,0.0867590871339081,F10.7,4.0
Global_High_LAI,f10_7_mean_ma10,4,Extreme_Heat,31.813852310180664,0.045525025576353,2155.896484375,0.1117855682969093,19286,0.0345433602288243,10,0.0033145008185075245,0.08757361062572969,F10.7,4.0
Global_High_LAI,f10_7_mean_ma11,4,Extreme_Heat,31.813852310180664,0.0465426035225391,2155.459716796875,0.1117629185318946,19286,0.0307148389686648,11,0.004329939309739203,0.08858969030489129,F10.7,4.0
Global_High_LAI,f10_7_mean_ma12,4,Extreme_Heat,31.813852310180664,0.0477155186235904,2155.0703125,0.111742727458477,19286,0.0267558503543459,12,0.005501615182748464,0.08975966003396064,F10.7,4.0
Global_High_LAI,f10_7_mean_ma13,4,Extreme_Heat,31.813852310180664,0.0483374334871768,2154.8125,0.1117293611168861,19286,0.0248432591450178,13,0.0061224159102124176,0.09038046608750923,F10.7,4.0
Global_High_LAI,f10_7_mean_ma14,4,Extreme_Heat,31.813852310180664,0.0488800816237926,2154.669677734375,0.1117219552397728,19286,0.0232697981609237,14,0.006664924793539898,0.09092132038123228,F10.7,4.0
Global_High_LAI,f10_7_mean_ma15,4,Extreme_Heat,31.813852310180664,0.0493351630866527,2154.614013671875,0.1117190718650817,19286,0.022015732070322,15,0.007120538147694574,0.09137425406231114,F10.7,4.0
Global_High_LAI,f10_7_mean_ma16,4,Extreme_Heat,31.813852310180664,0.0494738891720771,2154.60595703125,0.1117186546325683,19286,0.021645054381401,16,0.007259517369515671,0.09151223518158681,F10.7,4.0
Global_High_LAI,f10_7_mean_ma17,4,Extreme_Heat,31.813852310180664,0.0496595501899719,2154.60595703125,0.1117186546325683,19286,0.021157146643574,17,0.007445625592315069,0.09169679167545453,F10.7,4.0
Global_High_LAI,f10_7_mean_ma18,4,Extreme_Heat,31.813852310180664,0.0498914085328578,2154.60595703125,0.1117186546325683,19286,0.020561300453769,18,0.007678046522945338,0.09192726660461932,F10.7,4.0
Global_High_LAI,f10_7_mean_ma19,4,Extreme_Heat,31.813852310180664,0.0498039275407791,2154.60595703125,0.1117186546325683,19286,0.0207843752452738,19,0.007590352728682455,0.0918403081086209,F10.7,4.0
Global_High_LAI,f10_7_mean_ma20,4,Extreme_Heat,31.813852310180664,0.0499466694891452,2154.60595703125,0.1117186546325683,19286,0.0204214638451676,20,0.007733442239084599,0.09198219717440728,F10.7,4.0
Global_High_LAI,f10_7_mean_ma21,4,Extreme_Heat,31.813852310180664,0.0501132570207119,2154.60595703125,0.1117186546325683,19286,0.0200049218901998,21,0.007900437580273352,0.09214778718759226,F10.7,4.0
Global_High_LAI,f10_7_mean_ma22,4,Extreme_Heat,31.813852310180664,0.0503784231841564,2154.60595703125,0.1117186546325683,19286,0.0193571723804946,22,0.008166257732689166,0.09241136075283925,F10.7,4.0
Global_High_LAI,f10_7_mean_ma23,4,Extreme_Heat,31.813852310180664,0.0506415218114852,2154.60595703125,0.1117186546325683,19286,0.0187326503670444,23,0.008430011146138892,0.09267287337806954,F10.7,4.0
Global_High_LAI,f10_7_mean_ma24,4,Extreme_Heat,31.813852310180664,0.0513929054141044,2154.60595703125,0.1117186546325683,19286,0.0170450552919176,24,0.009183297093434326,0.09341969558911743,F10.7,4.0
Global_High_LAI,f10_7_mean_ma25,4,Extreme_Heat,31.813852310180664,0.0516420044004917,2154.60595703125,0.1117186546325683,19286,0.0165157917030713,25,0.009433037319991818,0.09366727194342465,F10.7,4.0
Global_High_LAI,f10_7_mean_ma26,4,Extreme_Heat,31.813852310180664,0.0514335595071315,2154.60595703125,0.1117186546325683,19286,0.01695767442901,26,0.009224055480226706,0.09346010153653089,F10.7,4.0
Global_High_LAI,f10_7_mean_ma27,4,Extreme_Heat,31.813852310180664,0.051318634301424,2154.60595703125,0.1117186546325683,19286,0.0172057116018478,27,0.009108835808253984,0.09334587745709443,F10.7,4.0
Global_High_LAI,f10_7_mean_ma28,4,Extreme_Heat,31.813852310180664,0.0512357354164123,2154.60595703125,0.1117186546325683,19286,0.0173865968984752,28,0.009025725212001238,0.09326348362797474,F10.7,4.0
Global_High_LAI,f10_7_mean_ma30,4,Extreme_Heat,31.813852310180664,0.051339216530323,2154.60595703125,0.1117186546325683,19286,0.0171610576376775,30,0.009129470691428415,0.09336633420094338,F10.7,4.0
Global_High_LAI,f10_7_mean_ma40,4,Extreme_Heat,31.813852310180664,0.0523391216993331,2154.60595703125,0.1117186546325683,19286,0.0151105358302825,40,0.01013197715411311,0.094360100447845,F10.7,4.0
Global_High_LAI,f10_7_mean_ma50,4,Extreme_Heat,31.813852310180664,0.0540381930768489,2154.60595703125,0.1117186546325683,19286,0.0121173640337906,50,0.01183566333657924,0.09604854834217275,F10.7,4.0
Global_High_LAI,f10_7_mean_ma60,4,Extreme_Heat,31.813852310180664,0.0556285679340362,2154.60595703125,0.1117186546325683,19286,0.0098043737470692,60,0.01343057981432515,0.09762876031770376,F10.7,4.0
Global_High_LAI,f10_7_mean_ma75,4,Extreme_Heat,31.813852310180664,0.0499284602701664,2154.60595703125,0.1117186546325683,19286,0.0204674500181258,75,0.007715188586323569,0.09196409685042932,F10.7,4.0
Global_High_LAI,f10_7_mean_ma90,4,Extreme_Heat,31.813852310180664,0.0455617234110832,2154.60595703125,0.1117186546325683,19286,0.0344518712075359,90,0.003338608243808932,0.08762267177808988,F10.7,4.0
Global_High_LAI,sii_mean_ma1,0,Cold,-0.2093890309333801,-0.0461946614086627,6003.016769188372,0.0851926766744489,70464,0.0003432151386013,1,-0.071409266940997,-0.02092105357434545,SII_Cold,
Global_High_LAI,sii_mean_ma2,0,Cold,-0.2093890309333801,-0.0463360585272312,5591.139159524274,0.0793474562829852,70464,0.0005286257763741,2,-0.0724614213807434,-0.020147153480280167,SII_Cold,
Global_High_LAI,sii_mean_ma3,0,Cold,-0.2093890309333801,-0.0473045073449611,5402.245632834649,0.0766667466058504,70464,0.0005051278837044,3,-0.07387906890788072,-0.020662813195138012,SII_Cold,
Global_High_LAI,sii_mean_ma4,0,Cold,-0.2093890309333801,-0.0499804280698299,5288.769820505595,0.0750563382792006,70464,0.0002767040842399,4,-0.07682928924948733,-0.023059133632474745,SII_Cold,
Global_High_LAI,sii_mean_ma5,0,Cold,-0.2093890309333801,-0.050360694527626,5228.678924662213,0.0742035496801517,70464,0.0002694758693206,5,-0.0773618898763874,-0.02328567879969029,SII_Cold,
Global_High_LAI,sii_mean_ma6,0,Cold,-0.2093890309333801,-0.0541382320225238,5187.729817388221,0.0736224145292379,70464,9.568691850203592e-05,6,-0.08123213837773845,-0.026964373218823848,SII_Cold,
Global_High_LAI,sii_mean_ma7,0,Cold,-0.2093890309333801,-0.0558028630912303,5151.840678708035,0.0731130886510563,70464,6.137132471573103e-05,7,-0.08298462223972392,-0.02853813420705928,SII_Cold,
Global_High_LAI,sii_mean_ma8,0,Cold,-0.2093890309333801,-0.0565219484269619,5128.72111954003,0.072784984098831,70464,5.120109921685767e-05,8,-0.08376207376036565,-0.029197412161334164,SII_Cold,
Global_High_LAI,sii_mean_ma9,0,Cold,-0.2093890309333801,-0.0575493089854717,5105.414412888662,0.0724542236161538,70464,3.8814259177177846e-05,9,-0.08484747158631659,-0.030164818933110186,SII_Cold,
Global_High_LAI,sii_mean_ma10,0,Cold,-0.2093890309333801,-0.0603189915418624,5079.529345961314,0.0720868719624391,70464,1.693833733584782e-05,10,-0.08767547258148907,-0.03287159699021556,SII_Cold,
Global_High_LAI,sii_mean_ma11,0,Cold,-0.2093890309333801,-0.0612986423075199,5067.099176995146,0.0719104674301082,70464,1.2626172870344732e-05,11,-0.08868459160786804,-0.033820087356717404,SII_Cold,
Global_High_LAI,sii_mean_ma12,0,Cold,-0.2093890309333801,-0.06315828114748,5051.048194407653,0.0716826776000177,70464,7.053126082734451e-06,12,-0.09057986286451884,-0.03564100335679204,SII_Cold,
Global_High_LAI,sii_mean_ma13,0,Cold,-0.2093890309333801,-0.0655736550688743,5042.556045386981,0.0715621600446608,70464,3.157339593551356e-06,13,-0.09300788563491226,-0.038039932412294974,SII_Cold,
Global_High_LAI,sii_mean_ma14,0,Cold,-0.2093890309333801,-0.0672565177083015,5045.393348729413,0.0716024260435032,70464,1.7397129783436327e-06,14,-0.09467561830451506,-0.039735451956280234,SII_Cold,
Global_High_LAI,sii_mean_ma15,0,Cold,-0.2093890309333801,-0.0676073879003524,5040.572174899803,0.0715340056610439,70464,1.5535007051870051e-06,15,-0.09503800582033625,-0.040074179711553415,SII_Cold,
Global_High_LAI,sii_mean_ma16,0,Cold,-0.2093890309333801,-0.0681270286440849,5038.829707731362,0.0715092771873774,70464,1.295767333875375e-06,16,-0.0955600437093966,-0.040590606355073805,SII_Cold,
Global_High_LAI,sii_mean_ma17,0,Cold,-0.2093890309333801,-0.0705735981464386,5030.8152584869085,0.0713955389771643,70464,5.424212914384441e-07,17,-0.0980172047835492,-0.04302273662186703,SII_Cold,
Global_High_LAI,sii_mean_ma18,0,Cold,-0.2093890309333801,-0.0737691670656204,5026.708492872404,0.0713372572217359,70464,1.6408035419246405e-07,18,-0.10120881458291446,-0.046217368536894114,SII_Cold,
Global_High_LAI,sii_mean_ma19,0,Cold,-0.2093890309333801,-0.0768011137843132,5018.207601525562,0.0712166155983986,70464,5.1160601532984635e-08,19,-0.10424904373835585,-0.04923627919440882,SII_Cold,
Global_High_LAI,sii_mean_ma20,0,Cold,-0.2093890309333801,-0.0809667259454727,5014.359585244818,0.0711620059213899,70464,9.388269273102878e-09,20,-0.1084038545626488,-0.05340633879788394,SII_Cold,
Global_High_LAI,sii_mean_ma21,0,Cold,-0.2093890309333801,-0.0841902270913124,5006.57911459672,0.0710515882521105,70464,2.4288708821984532e-09,21,-0.11163146115214188,-0.05662069679304656,SII_Cold,
Global_High_LAI,sii_mean_ma22,0,Cold,-0.2093890309333801,-0.0868596136569976,4999.671767238842,0.0709535616376992,70464,7.661140610792926e-10,22,-0.11430510065170048,-0.059281640606564455,SII_Cold,
Global_High_LAI,sii_mean_ma23,0,Cold,-0.2093890309333801,-0.0878903418779373,4992.3506331818335,0.0708496627097785,70464,4.955251764471312e-10,23,-0.1153501309238879,-0.06029632235369301,SII_Cold,
Global_High_LAI,sii_mean_ma24,0,Cold,-0.2093890309333801,-0.0873710885643959,4987.124939910993,0.0707755015314343,70464,6.394578200286104e-10,24,-0.11484814158413795,-0.05976044602042589,SII_Cold,
Global_High_LAI,sii_mean_ma25,0,Cold,-0.2093890309333801,-0.086463876068592,4980.003265144582,0.0706744332587503,70464,9.863885264138614e-10,25,-0.11396558412486062,-0.05882975550926238,SII_Cold,
Global_High_LAI,sii_mean_ma26,0,Cold,-0.2093890309333801,-0.0863458514213562,4980.522912019627,0.0706818079021859,70464,1.0374323622386328e-09,26,-0.11384678309245083,-0.05871269907537506,SII_Cold,
Global_High_LAI,sii_mean_ma27,0,Cold,-0.2093890309333801,-0.083947479724884,4977.65915335372,0.0706411664588118,70464,2.9982949456552883e-09,27,-0.1114694521484466,-0.05629683238257376,SII_Cold,
Global_High_LAI,sii_mean_ma28,0,Cold,-0.2093890309333801,-0.0822610408067703,4978.905582352537,0.0706588553353845,70464,6.1419240804383435e-09,28,-0.1097886305544895,-0.05460735712916135,SII_Cold,
Global_High_LAI,sii_mean_ma30,0,Cold,-0.2093890309333801,-0.0790278390049934,4981.609216766588,0.0706972243523868,70464,2.334819915184028e-08,30,-0.10656489003095132,-0.05136965229859648,SII_Cold,
Global_High_LAI,sii_mean_ma40,0,Cold,-0.2093890309333801,-0.0644868984818458,4974.60944484796,0.0705978860815162,70464,5.31598431385838e-06,40,-0.09211228172011221,-0.036762321442667216,SII_Cold,
Global_High_LAI,sii_mean_ma50,0,Cold,-0.2093890309333801,-0.0362577177584171,4965.952593669549,0.0704750311317772,70464,0.010610828848435,50,-0.0640078399420403,-0.008451567262977156,SII_Cold,
Global_High_LAI,sii_mean_ma60,0,Cold,-0.2093890309333801,-0.0080108316615223,4959.782986274732,0.0703874742602567,70464,0.5727299802915273,60,-0.03583481176614796,0.019825558324725333,SII_Cold,
Global_High_LAI,sii_mean_ma75,0,Cold,-0.2093890309333801,0.053579494357109,4959.658472086388,0.0703857071992277,70464,0.0001599511803502,75,0.02578562782784143,0.08129058957919691,SII_Cold,
Global_High_LAI,sii_mean_ma90,0,Cold,-0.2093890309333801,0.1048375368118286,4959.658472086388,0.0703857071992277,70464,1.3455903058456897e-13,90,0.07723056657288827,0.13228386857438973,SII_Cold,
